UDI,Product ID,Type,air_temp,proc_temp,rpm,torque,wear,failure,TWF,HDF,PWF,OSF,RNF,mean_air_temp,std_air_temp,mean_proc_temp,std_proc_temp,mean_rpm,std_rpm,mean_torque,std_torque,rolling_mean_air_temp,rolling_std_air_temp,rolling_mean_proc_temp,rolling_std_proc_temp,rolling_mean_rpm,rolling_std_rpm,rolling_mean_torque,rolling_std_torque,torque_speed_product,temp_ratio,lag_1_torque,diff_lag_1_torque,cumulative_sum_torque
1847,H31260,H,297.7,307.3,1514,38.6,19,0,0,0,0,0,0,297.6716296697347,0.885856544412093,308.409474824039,0.9927047522421963,1540.9193286410396,186.258023858759,39.87731456415809,9.859087340387777,297.66,0.05477225576480462,307.15999999999997,0.08944271909204046,1556.0,169.21436109266753,37.040000000000006,8.500764671486891,58440.4,1.032247228753779,40.0,-1.3999999999999986,73653.40000000014
1848,L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,0,297.6716991341992,0.8856217368060806,308.40887445887444,0.992771508149178,1540.8495670995671,186.2317431154791,39.883170995671,9.85963278999963,297.68,0.08366600266302011,307.2,0.09999999999341509,1467.4,40.679233031114016,42.67999999999999,5.128060062050817,71588.40000000001,1.031900604432505,38.6,12.100000000000001,73704.10000000014
1849,H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0,297.67171444023796,0.8853823327364161,308.40822065981615,0.9929009505500843,1540.7890751757707,186.19951847802778,39.885451595457,9.857452589930428,297.7,0.07071067813033959,307.22,0.08366600264585292,1454.0,39.931190816198786,43.660000000000004,4.751105134597719,63018.9,1.0319113201209271,50.7,-6.600000000000001,73748.20000000014
1850,L49029,L,297.7,307.2,1668,32.7,31,0,0,0,0,0,0,297.6717297297297,0.8851431227111141,308.4075675675676,0.9930298061039029,1540.857837837838,186.17265434606165,39.881567567567565,9.856202497199138,297.71999999999997,0.04472135956897622,307.24,0.054772255739469936,1493.4,105.02761541613555,41.22,6.6915618505697445,54543.600000000006,1.0319113201209271,44.1,-11.399999999999999,73780.90000000014
1851,M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,297.67174500270124,0.8849041064681848,308.4069151809832,0.9931580766596502,1540.7666126418153,186.163707637763,39.88854673149649,9.85811223611509,297.71999999999997,0.04472135956897622,307.23999999999995,0.054772255739469936,1479.0,117.66902736064267,43.78,8.350868218335192,72441.59999999999,1.0319113201209271,32.7,20.099999999999994,73833.70000000014
1852,M16711,M,297.7,307.3,1365,49.2,36,0,0,0,0,0,0,297.6717602591793,0.8846652837461335,308.40631749460044,0.9932228713830354,1540.671706263499,186.15822319002885,39.893574514038875,9.857823805856617,297.72,0.04472135956897622,307.24,0.054772255739469936,1449.2,125.21461576030042,45.9,8.047049148601065,67158.0,1.032247228753779,52.8,-3.5999999999999943,73882.90000000014
1853,M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0,297.6717215326497,0.8844279820650999,308.4056125202374,0.9934183054947142,1540.6637884511604,186.10826980191834,39.89314624932542,9.85517928970708,297.67999999999995,0.04472135956798798,307.2,0.07071067810932369,1472.0,127.11215520161583,43.580000000000005,7.989180183222853,59666.6,1.0319220430107527,49.2,-10.100000000000001,73922.00000000015
1854,L49033,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,0,297.6716828478965,0.8841908712321058,308.40496224379723,0.9935448284554756,1540.6343042071198,186.06237610709658,39.89352750809062,9.852533357560588,297.65999999999997,0.0547722557648163,307.2,0.07071067810932369,1483.4,124.82708039523985,42.88,8.084986085331293,60331.6,1.032258064516129,39.1,1.5,73962.60000000015
1855,M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,297.67164420485176,0.883953950991489,308.4043126684636,0.9936707737518449,1540.5962264150944,186.01942019342087,39.89498652291105,9.85007634375003,297.64,0.0547722557644362,307.2,0.07071067810932369,1443.8,71.74398929526903,44.86,5.88030611448086,62622.0,1.032258064516129,40.6,2.0,74005.20000000016
1856,H31269,H,297.7,307.3,1249,62.8,47,0,0,0,0,0,0,297.6716594827586,0.8837159014626551,308.4037176724138,0.9937335594084284,1540.4391163793102,186.09240541510832,39.9073275862069,9.861763136150955,297.64,0.0547722557644362,307.22,0.08366600264585462,1419.2,112.19937611234602,46.86,9.709685885753531,78437.2,1.032247228753779,42.6,20.199999999999996,74068.00000000016
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,297.6717285945073,0.8834828191973711,308.4031771674744,0.9937388187160859,1540.553042541734,186.10703119723993,39.89989229940765,9.864311106665484,297.65999999999997,0.08944271910875468,307.23999999999995,0.11401754250460652,1496.6,179.03854333634334,42.24,13.189882486208907,45727.200000000004,1.0322364002686366,62.8,-36.699999999999996,74094.10000000017
1858,L49037,L,297.7,307.4,1643,36.5,55,0,0,0,0,0,0,297.67174381054895,0.8832451516285238,308.40263724434874,0.9937437786633212,1540.6081808396125,186.072094405507,39.898062432723364,9.861970194912415,297.68,0.08366600266303158,307.3,0.09999999999478999,1520.0,191.08244294021281,41.720000000000006,13.394289828131999,59969.5,1.0325831373866308,26.1,10.399999999999999,74130.60000000017
1859,M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,297.67181280258205,0.8830124430756484,308.4020979020979,0.9937484402115848,1540.5798816568047,186.0260159930615,39.89601936525013,9.859709430040763,297.71999999999997,0.08366600266355982,307.34,0.08944271909479747,1520.4,190.99554968637278,40.82,13.637338450005565,53716.8,1.0322364002686366,36.5,-0.3999999999999986,74166.70000000017
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,297.67188172043006,0.8827799182504183,308.401559139785,0.9937528043189628,1540.4801075268817,186.02574952337497,39.899193548387096,9.858007746204034,297.76000000000005,0.054772255766862746,307.38,0.04472135954090768,1497.4,204.9934145283689,41.46,13.81567949830917,62058.99999999999,1.0322364002686366,36.1,9.699999999999996,74212.50000000017
1861,L49040,L,297.8,307.6,1607,30.3,62,0,0,0,0,0,0,297.6719505642128,0.8825475769113531,308.40112842557767,0.9936593687098745,1540.5158516926383,185.98212826380646,39.89403546480387,9.857869074235218,297.78000000000003,0.0447213595705301,307.43999999999994,0.08944271909646691,1569.0,152.28755694409074,34.959999999999994,7.439623646394971,48692.1,1.0329079919408999,45.8,-15.499999999999996,74242.80000000018
1862,M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,297.6720730397422,0.8823262564491416,308.40069817400644,0.9935658382270913,1540.5526315789473,185.93892663884336,39.88888292158969,9.857727853266088,297.8,0.07071067813196545,307.47999999999996,0.10954451149870136,1540.4,119.15032521986535,35.8,6.345864795281992,48752.700000000004,1.0325612621685132,30.3,0.0,74273.10000000018
1863,L49042,L,297.9,307.7,1517,44.4,67,0,0,0,0,0,0,297.6721953837896,0.882105101283556,308.4003220611917,0.9934316525636914,1540.539989264627,185.88979094464406,39.891304347826086,9.855634599942334,297.84000000000003,0.05477225576856995,307.54,0.13416407864873442,1515.2,104.44232858376763,37.379999999999995,7.450973090811673,67354.8,1.0328969452836523,30.3,14.099999999999998,74317.50000000017
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,297.6723175965665,0.8818841112105983,308.3999463519313,0.9932974505929191,1540.5273605150214,185.84069416993103,39.89109442060086,9.85299331559591,297.86,0.054772255769020096,307.6,0.12247448713848624,1521.0,103.35376142163227,38.06,7.4600938331900215,59921.5,1.0328969452836523,44.4,-4.899999999999999,74357.00000000017
1865,L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,297.67243967828415,0.8816632860266195,308.3995710455764,0.9931632325339831,1540.5302949061663,185.7908807282241,39.88986595174263,9.850492854559594,297.88,0.044721359573222354,307.65999999999997,0.05477225575057907,1559.2,46.099891539999135,36.42,6.112855306646763,58129.600000000006,1.0328969452836523,39.5,-1.8999999999999986,74394.60000000018
1866,L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0,297.6725616291533,0.8814426255283185,308.39919614147914,0.9930289986052354,1540.5444801714898,185.74207492054296,39.88708467309753,9.848584464110264,297.9,0.0,307.67999999999995,0.04472135955073531,1551.2,38.59015418470992,37.3,5.2701992372205115,54374.9,1.0328969452836523,37.6,-2.8999999999999986,74429.30000000018
1867,M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,297.6727905731119,0.8812619329012576,308.39892876272097,0.9928300994585801,1540.6095340117836,185.71357175593988,39.88119978575254,9.849228078209562,297.94,0.08944271911247649,307.73999999999995,0.08944271910135214,1561.8,59.85565971568342,37.019999999999996,5.750391291033995,48031.799999999996,1.0328748742032874,34.7,-5.800000000000004,74458.20000000017
1868,L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0,297.6730192719486,0.8810813374157759,308.3986616702355,0.9926313016445848,1540.5888650963598,185.6659783482471,39.88222698072805,9.846690093825192,297.97999999999996,0.1095445115116927,307.78,0.10954451150267261,1558.8,62.95792245619043,36.5,4.982469267341196,62783.6,1.0328748742032874,28.9,12.899999999999999,74500.00000000017
1869,L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0,297.6733547351525,0.8809648526663257,308.39844836811125,0.992408416334389,1540.4927768860352,185.66275341205048,39.891332263242376,9.851921289557934,298.06000000000006,0.1673320053143977,307.84,0.13416407865197694,1527.6,109.96044743451931,39.98,10.558266903237492,77440.9,1.0325175997318137,41.8,15.100000000000001,74556.90000000017
1870,M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,297.6736898395722,0.8808483495652409,308.3982887700535,0.9921668931997231,1540.54064171123,185.62461820139322,39.887486631016046,9.850689143996258,298.14,0.16733200531500916,307.91999999999996,0.14832396974451087,1544.4,119.47928690781377,39.0,11.050339361304701,53301.00000000001,1.0328528327187396,56.9,-24.199999999999996,74589.60000000017
1871,L49050,L,298.3,308.0,1486,42.3,86,0,0,0,0,0,0,297.674024585783,0.8807318283145168,308.3980758952432,0.9919443104794086,1540.5114911811866,185.57926294658182,39.88877605558525,9.848212853893722,298.22,0.1095445115144948,307.98,0.08366600265905383,1528.2,121.12885700773239,40.519999999999996,10.83152805471141,62857.799999999996,1.0325175997318137,32.7,9.599999999999994,74631.90000000017
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,297.674358974359,0.8806152891153698,308.3979166666667,0.9917031209848308,1540.6714743589744,185.65874304894314,39.87895299145299,9.854749788711521,298.26,0.08944271911707376,308.02,0.08366600265975531,1563.8,181.4309786117015,39.04,13.08694005487914,39560.0,1.0328528327187396,42.3,-20.799999999999997,74653.40000000017
1873,L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,297.6746930058729,0.8804987321682411,308.39775760811534,0.9914621050472507,1540.5568606513614,185.67541610711274,39.888841430859586,9.861407576719465,298.3,0.0,308.06000000000006,0.054772255761243255,1528.6,211.07060430102456,42.36,15.788856830055831,77438.4,1.0328528327187396,21.5,36.9,74711.80000000016
1874,L49053,L,298.4,308.1,1367,57.8,92,0,0,0,0,0,0,297.67508004268944,0.8804230884822472,308.39759871931693,0.9912212624620956,1540.4642475987193,185.66913390460115,39.89839914621132,9.867452989958636,298.32,0.044721359585905944,308.08000000000004,0.04472135956377476,1529.8,209.89330622961677,42.54,15.999781248504641,79012.59999999999,1.0325067024128687,58.4,-0.6000000000000014,74769.60000000017
1875,L49054,L,298.4,308.1,1598,32.7,94,0,0,0,0,0,0,297.6754666666667,0.8803473490608923,308.39743999999996,0.9909805930251228,1540.4949333333334,185.62434481034057,39.89456,9.866220534588706,298.34,0.054772255780310246,308.08000000000004,0.04472135956377476,1523.4,206.53522701950791,42.54,15.999781248504641,52254.600000000006,1.0325067024128687,57.8,-25.099999999999994,74802.30000000016
1876,L49055,L,298.3,308.0,1363,50.1,96,0,0,0,0,0,0,297.67579957356077,0.8802306669323314,308.3972281449893,0.9907587897105901,1540.4003198294242,185.6200798905234,39.9,9.866403059541678,298.34000000000003,0.054772255780310246,308.08000000000004,0.04472135956377476,1498.8,219.04953777627486,44.1,16.34701807670136,68286.3,1.0325175997318137,32.7,17.4,74852.40000000017
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,297.6761321257325,0.8801139679645463,308.39701651571653,0.990537128009806,1540.2413425679276,185.69837591822287,39.911774107618534,9.876954336643218,298.34000000000003,0.054772255780310246,308.06000000000006,0.054772255761243255,1379.2,132.22972434365755,52.2,11.731368206650183,77004.0,1.0325175997318137,50.1,11.899999999999999,74914.40000000017
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,297.67641107561235,0.8799625272480651,308.3966986155485,0.990369054360047,1540.25505857295,185.64985406628804,39.908519701810434,9.875330054161266,298.32000000000005,0.08366600267259257,308.00000000000006,0.12247448714325541,1427.2,150.4017952020509,47.28,13.505443347036104,52930.799999999996,1.0321931589537223,62.0,-28.200000000000003,74948.20000000017
1879,M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0,297.67663650878126,0.8797824855634511,308.3963278339542,0.9902357864175507,1540.193187865886,185.61979599429904,39.91266631186801,9.874336594687518,298.26,0.11401754252327334,307.91999999999996,0.16431676725389485,1438.6,146.81553051363355,45.260000000000005,12.234091711279646,67924.8,1.0322039584032203,33.8,13.900000000000006,74995.90000000017
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,297.676914893617,0.8796311658664585,308.3959574468085,0.9901025037100962,1540.229255319149,185.57698552816512,39.90941489361702,9.872715298961023,298.22,0.08366600267098025,307.84000000000003,0.1516575088827913,1440.6,149.57205621371816,45.480000000000004,11.958553424223242,54350.399999999994,1.0318578135479544,47.7,-13.900000000000006,75029.70000000017
1881,L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0,297.67713981924504,0.8794512953952668,308.39558745348216,0.9899692064477892,1540.3168527379053,185.5665178033578,39.903668261563,9.873235492476168,298.18,0.0836660026703382,307.78,0.1303840481054306,1509.0,180.26369573488628,41.28,13.516545416636621,49615.5,1.0322039584032203,33.8,-4.699999999999996,75058.80000000018
1882,L49061,L,298.0,307.6,1548,45.8,111,0,0,0,0,0,0,297.677311370882,0.8792489894826448,308.39516471838465,0.9898759175961198,1540.3209351753453,185.5172692225,39.90680127523911,9.87154640699916,298.12,0.08366600266937513,307.7,0.07071067811954311,1570.2,101.83908876261444,38.04,8.206887351487147,70898.4,1.0322147651006712,29.1,16.699999999999996,75104.60000000018
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0,297.677482740308,0.879046818631555,308.3947424322889,0.9897825387458701,1540.3425385023897,185.47034454306555,39.90865639936272,9.86925175116588,298.08000000000004,0.0836660026687331,307.65999999999997,0.05477225575061801,1573.2,101.90534824041211,39.959999999999994,8.089066695237479,68615.4,1.0322147651006712,45.8,-2.3999999999999986,75148.00000000017
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,297.67765392781314,0.8788447826990196,308.39432059447984,0.9896890702880239,1540.306263269639,185.4277744170902,39.91226114649681,9.867871305597381,298.06000000000006,0.08944271911402084,307.64,0.05477225575011078,1582.8,85.23320949019613,39.760000000000005,7.8589439494120406,68742.40000000001,1.0322147651006712,43.4,3.3000000000000043,75194.70000000017
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,297.67782493368696,0.8786428815422564,308.393899204244,0.9895955126121954,1540.4397877984086,185.46917956619382,39.90488063660477,9.870454827524373,298.02,0.044721359576869506,307.62,0.04472135954889071,1619.6,127.8839317506295,38.2,9.857738077267005,46592.0,1.0322147651006712,46.7,-20.700000000000003,75220.70000000017
1886,L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,297.6779957582184,0.8784411150186782,308.39347826086953,0.9895018661066338,1540.5153764581123,185.4490328776867,39.901113467656415,9.869192417403447,298.0,0.0,307.6,0.0,1615.2,124.54597544681907,38.94,9.114713380024627,55202.399999999994,1.0322147651006712,26.0,6.799999999999997,75253.50000000017
1887,L49066,L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,297.67811340752513,0.8782230697248378,308.39305776364597,0.9894081311582295,1540.4954954954956,185.40187314621434,39.901536830948594,9.866592775226287,297.98,0.04472135957572555,307.6,0.0,1606.2,132.01780182990345,37.92,8.413501054852238,61172.100000000006,1.0325612621685132,32.8,7.900000000000006,75294.20000000017
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,297.6782309322034,0.878005185722058,308.3925847457627,0.9893594429133346,1540.5492584745762,185.36746103761712,39.89756355932204,9.86548878638906,297.96000000000004,0.05477225577108147,307.58000000000004,0.04472135954768956,1618.4,131.92535768380412,35.720000000000006,8.05276350081134,53200.799999999996,1.0322255790533736,40.7,-8.300000000000004,75326.60000000017
1889,M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,297.6782953943886,0.8777771036137008,308.39205929062996,0.9893610144036241,1540.7406034939122,185.50487238294727,39.88930651138168,9.86940261851553,297.92,0.08366600266629105,307.5400000000001,0.08944271909822812,1704.4,151.35488099166028,31.24,6.497922745000774,46218.6,1.0322364002686366,32.4,-8.099999999999998,75350.90000000017
1890,H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0,297.6783068783069,0.8775448757786626,308.3915343915344,0.9893623054511649,1540.6830687830688,185.4726312974582,39.8894708994709,9.86679252562486,297.85999999999996,0.11401754251875398,307.5,0.09999999999786557,1632.4,181.82491578438763,34.08,6.73401811699367,57566.4,1.0325831373866308,24.3,15.900000000000002,75391.10000000017
1891,L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,297.6783712321523,0.8773171536223451,308.39101004759385,0.9893633169442315,1540.6679005817027,185.42473114841803,39.88995240613432,9.864204140784343,297.82,0.08366600266488042,307.46000000000004,0.08944271909695707,1598.2,185.96289952568404,35.68,7.281964020784454,61689.6,1.0322364002686366,40.2,0.5999999999999943,75431.90000000017
1892,L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0,297.6783826638478,0.8770852921494594,308.39048625792816,0.9893640497680469,1540.7859408033826,185.44678752315312,39.88419661733615,9.864773084351315,297.78000000000003,0.0836660026643216,307.41999999999996,0.04472135954260533,1650.4,189.16342141122223,33.339999999999996,7.144088465297641,51156.0,1.0325831373866308,40.8,-11.799999999999997,75460.90000000017
1893,M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,297.67844690966723,0.8768579290002707,308.38996302165873,0.9893645048047943,1540.731642894876,185.41282388608266,39.88615953512942,9.862535550993957,297.76,0.05477225576678101,307.4,0.0,1609.6,212.04433498681271,35.58,8.417956996801497,62696.8,1.0322364002686366,29.0,14.600000000000001,75504.50000000017
